0	0.011225	0.011088	0.015128	0.012517	RED
0	0.024363	0.011050	0.027033	0.012479	DC
0	0.027547	0.011050	0.036281	0.012479	VOLTAGE
0	0.112353	0.011581	0.118003	0.013009	NOTE:
0	0.598088	0.010709	0.605177	0.012138	ENGINE
0	0.605691	0.010709	0.610416	0.012138	FUEL
0	0.610930	0.010709	0.624900	0.012138	TEMPERATURE
0	0.825441	0.010709	0.832530	0.012138	ENGINE
0	0.833044	0.010709	0.837770	0.012138	FUEL
0	0.838284	0.010709	0.852254	0.012138	TEMPERATURE
0	0.011225	0.013626	0.016055	0.015055	BLUE
0	0.024314	0.013626	0.029860	0.015055	INPUT
0	0.030374	0.013626	0.037156	0.015055	SIGNAL
0	0.114461	0.013209	0.119906	0.014638	SOME
0	0.120420	0.013209	0.122988	0.014638	OF
0	0.123502	0.013209	0.127200	0.014638	THE
0	0.127713	0.013209	0.136444	0.014638	CIRCUITS
0	0.136958	0.013209	0.144045	0.014638	SHOWN
0	0.144559	0.013209	0.149695	0.014638	HERE
0	0.150209	0.013209	0.154524	0.014638	WILL
0	0.155038	0.013209	0.158941	0.014638	NOT
0	0.159455	0.013209	0.161921	0.014638	BE
0	0.162435	0.013209	0.169113	0.014638	ACTIVE
0	0.169627	0.013209	0.171476	0.014638	IN
0	0.171990	0.013209	0.175279	0.014638	ALL
0	0.175793	0.013209	0.189767	0.014638	APPLICATIONS.
0	0.190281	0.013209	0.199115	0.014638	CONSULT
0	0.199629	0.013209	0.203327	0.014638	THE
0	0.598431	0.013588	0.606239	0.015017	SENSOR
0	0.606753	0.013588	0.614455	0.015017	RETURN
0	0.614969	0.013588	0.615997	0.015017	1
0	0.825735	0.013588	0.833543	0.015017	SENSOR
0	0.834057	0.013588	0.841760	0.015017	RETURN
0	0.842274	0.013588	0.843302	0.015017	1
0	0.114412	0.014952	0.125403	0.016380	EQUIPMENT
0	0.125917	0.014952	0.143275	0.016380	MANUFACTURER´S
0	0.143789	0.014952	0.155294	0.016380	LITERATURE
0	0.155808	0.014952	0.158376	0.016380	TO
0	0.158890	0.014952	0.169778	0.016380	DETERMINE
0	0.170292	0.014952	0.176556	0.016380	WHICH
0	0.177070	0.014952	0.185800	0.016380	CIRCUITS
0	0.186314	0.014952	0.190116	0.016380	ARE
0	0.190630	0.014952	0.196280	0.016380	USED.
